obs,TankNumb,Culture,Temperature,SingleOrClump,RecruitID,RecruitID2,Day,Area,Polyps
2261,3,Wtmix,27C,s,40,3_40,22,1.722483,5
2262,3,Wtmix,27C,s,42,3_42,22,,
2263,3,Wtmix,27C,s,43,3_43,22,,
2264,3,Wtmix,27C,s,44,3_44,22,3.831788,6
2265,3,Wtmix,27C,s,45,3_45,22,,
2266,3,Wtmix,27C,s,46,3_46,22,7.926758,8
2267,3,Wtmix,27C,s,47,3_47,22,2.444054,4
2268,3,Wtmix,27C,s,55,3_55,22,,
2269,3,Wtmix,27C,s,53,3_53,22,,
2270,3,Wtmix,27C,s,54,3_54,22,,
2271,3,Wtmix,27C,s,56,3_56,22,1.197402,3
2272,3,Wtmix,27C,s,57,3_57,22,1.1107,3
2273,3,Wtmix,27C,s,58,3_58,22,,
2274,3,Wtmix,27C,s,58a,3_58a,22,,
2275,3,Wtmix,27C,s,59,3_59,22,,
2276,3,Wtmix,27C,s,60,3_60,22,2.214475,4
2277,3,Wtmix,27C,s,61,3_61,22,,
2278,3,Wtmix,27C,s,62,3_62,22,,
2280,3,Wtmix,27C,s,64,3_64,22,,
2281,3,Wtmix,27C,s,65,3_65,22,,
2282,3,Wtmix,27C,s,66,3_66,22,,
2283,3,Wtmix,27C,s,1,3_1,22,,
2284,3,Wtmix,27C,s,2,3_2,22,1.694267,3
2287,3,Wtmix,27C,s,5,3_5,22,1.24973,4
2288,3,Wtmix,27C,s,86,3_86,22,,
2289,3,Wtmix,27C,s,6,3_6,22,1.674515,5
2290,3,Wtmix,27C,s,7,3_7,22,2.006443,4
2291,3,Wtmix,27C,s,8,3_8,22,,
2293,3,Wtmix,27C,s,10,3_10,22,1.42262,3
2294,3,Wtmix,27C,s,11,3_11,22,,
2295,3,Wtmix,27C,s,12,3_12,22,1.355926,4
2296,3,Wtmix,27C,s,13,3_13,22,,
2298,3,Wtmix,27C,s,25,3_25,22,1.767116,4
2299,3,Wtmix,27C,s,18,3_18,22,,
2300,3,Wtmix,27C,s,17,3_17,22,,
2303,3,Wtmix,27C,s,15,3_15,22,,
2305,3,Wtmix,27C,s,20,3_20,22,,
2306,3,Wtmix,27C,s,21,3_21,22,,
2307,3,Wtmix,27C,s,22,3_22,22,,
2308,3,Wtmix,27C,s,23,3_23,22,,
2309,3,Wtmix,27C,s,32,3_32,22,,
2310,3,Wtmix,27C,s,33,3_33,22,,
2311,3,Wtmix,27C,s,34,3_34,22,,
2313,3,Wtmix,27C,s,35,3_35,22,,
2314,3,Wtmix,27C,s,36,3_36,22,,
2315,3,Wtmix,27C,s,38,3_38,22,,
2316,3,Wtmix,27C,s,48,3_48,22,,
2317,3,Wtmix,27C,s,49,3_49,22,,
2318,3,Wtmix,27C,s,50,3_50,22,,
2319,3,Wtmix,27C,s,51,3_51,22,,
2320,3,Wtmix,27C,s,52,3_52,22,,
2321,3,Wtmix,27C,s,67,3_67,22,,
2322,3,Wtmix,27C,s,70,3_70,22,,
2323,3,Wtmix,27C,s,69,3_69,22,,
2324,3,Wtmix,27C,s,68,3_68,22,,
2325,3,Wtmix,27C,s,71,3_71,22,,
2326,3,Wtmix,27C,s,72,3_72,22,,
2328,3,Wtmix,27C,s,74,3_74,22,,
2330,3,Wtmix,27C,s,76,3_76,22,,
2331,3,Wtmix,27C,s,77,3_77,22,,
2332,3,Wtmix,27C,s,78,3_78,22,,
2333,3,Wtmix,27C,s,82,3_82,22,,
2334,3,Wtmix,27C,s,83,3_83,22,,
2335,3,Wtmix,27C,s,83a,3_83a,22,,
2336,3,Wtmix,27C,s,84,3_84,22,,
2338,3,Wtmix,27C,s,79,3_79,22,,
2339,3,Wtmix,27C,s,80,3_80,22,,
2340,3,Wtmix,27C,s,81,3_81,22,,
2341,16,Wtmix,27C,s,1,16_1,22,3.60811,6
2342,16,Wtmix,27C,s,2,16_2,22,,
2343,16,Wtmix,27C,s,3,16_3,22,,
2345,16,Wtmix,27C,s,5,16_5,22,2.230472,4
2346,16,Wtmix,27C,s,6,16_6,22,,
2348,16,Wtmix,27C,s,23,16_23,22,1.658333,3
2349,16,Wtmix,27C,s,24,16_24,22,1.820559,4
2350,16,Wtmix,27C,s,25,16_25,22,2.20642,6
2351,16,Wtmix,27C,s,26,16_26,22,3.151371,5
2353,16,Wtmix,27C,s,28,16_28,22,,
2356,16,Wtmix,27C,s,31,16_31,22,2.95102,4
2357,16,Wtmix,27C,s,32,16_32,22,,
2360,16,Wtmix,27C,s,41,16_41,22,,
2361,16,Wtmix,27C,s,42,16_42,22,2.099208,4
2364,16,Wtmix,27C,s,44,16_44,22,2.204629,3
2365,16,Wtmix,27C,s,45,16_45,22,,
2366,16,Wtmix,27C,s,46,16_46,22,,
2367,16,Wtmix,27C,s,47,16_47,22,,
2368,16,Wtmix,27C,s,48,16_48,22,2.704867,4
2369,16,Wtmix,27C,s,49,16_49,22,,
2370,16,Wtmix,27C,s,50,16_50,22,,
2371,16,Wtmix,27C,s,51,16_51,22,,
2372,16,Wtmix,27C,s,52,16_52,22,,
2373,16,Wtmix,27C,s,53,16_53,22,,
2374,16,Wtmix,27C,s,55,16_55,22,,
2375,16,Wtmix,27C,s,54,16_54,22,,
2376,16,Wtmix,27C,s,56,16_56,22,,
2377,16,Wtmix,27C,s,57,16_57,22,,
2378,16,Wtmix,27C,s,58,16_58,22,,
2379,16,Wtmix,27C,s,61,16_61,22,,
2380,16,Wtmix,27C,s,62,16_62,22,,
2381,16,Wtmix,27C,s,63,16_63,22,,
2382,16,Wtmix,27C,s,64,16_64,22,,
2384,16,Wtmix,27C,s,66,16_66,22,1.862778,4
2385,16,Wtmix,27C,s,7,16_7,22,,
2386,16,Wtmix,27C,s,8,16_8,22,,
2388,16,Wtmix,27C,s,10,16_10,22,,
2392,16,Wtmix,27C,s,14,16_14,22,,
2394,16,Wtmix,27C,s,16,16_16,22,,
2395,16,Wtmix,27C,s,17,16_17,22,,
2396,16,Wtmix,27C,s,18,16_18,22,,
2398,16,Wtmix,27C,s,20,16_20,22,,
2399,16,Wtmix,27C,s,21,16_21,22,,
2400,16,Wtmix,27C,s,36,16_36,22,2.036262,4
2401,16,Wtmix,27C,s,37,16_37,22,,
2402,16,Wtmix,27C,s,38a,16_38a,22,,
2403,16,Wtmix,27C,s,38,16_38,22,3.421576,6
2404,16,Wtmix,27C,s,38b,16_38b,22,,
2405,16,Wtmix,27C,s,39,16_39,22,,
2408,16,Wtmix,27C,s,59,16_59,22,,
2409,16,Wtmix,27C,s,60,16_60,22,,
2410,16,Wtmix,27C,s,69,16_69,22,,
2411,16,Wtmix,27C,s,70,16_70,22,,
2413,16,Wtmix,27C,s,72,16_72,22,,
2414,16,Wtmix,27C,s,67,16_67,22,,
2415,16,Wtmix,27C,s,68,16_68,22,,
2416,16,Wtmix,27C,s,73,16_73,22,,
2417,16,Wtmix,27C,s,74,16_74,22,,
2418,16,Wtmix,27C,s,75,16_75,22,,
2419,16,Wtmix,27C,s,76,16_76,22,,
2420,16,Wtmix,27C,s,77,16_77,22,,
2421,16,Wtmix,27C,s,78,16_78,22,,
2422,16,Wtmix,27C,s,79,16_79,22,,
2423,16,Wtmix,27C,s,80,16_80,22,,
2424,16,Wtmix,27C,s,81,16_81,22,,
2425,16,Wtmix,27C,s,88,16_88,22,,
2426,16,Wtmix,27C,s,82,16_82,22,,
2427,16,Wtmix,27C,s,83,16_83,22,,
2428,16,Wtmix,27C,s,84,16_84,22,,
2429,16,Wtmix,27C,s,85,16_85,22,,
2430,16,Wtmix,27C,s,86,16_86,22,,
2431,16,Wtmix,27C,s,87,16_87,22,,
2432,22,Wtmix,27C,s,1,22_1,22,1.594876,3
2433,22,Wtmix,27C,s,2,22_2,22,,
2435,22,Wtmix,27C,s,4,22_4,22,2.218446,5
2437,22,Wtmix,27C,s,6,22_6,22,1.770151,4
2438,22,Wtmix,27C,s,18,22_18,22,,
2439,22,Wtmix,27C,s,19,22_19,22,1.482546,4
2440,22,Wtmix,27C,s,20,22_20,22,1.139928,3
2443,22,Wtmix,27C,s,23,22_23,22,3.036738,5
2444,22,Wtmix,27C,s,24,22_24,22,,
2445,22,Wtmix,27C,s,25,22_25,22,2.13196,3
2447,22,Wtmix,27C,s,27,22_27,22,1.875316,4
2448,22,Wtmix,27C,s,28,22_28,22,0.996894,2
2449,22,Wtmix,27C,s,33,22_33,22,,
2450,22,Wtmix,27C,s,34,22_34,22,,
2451,22,Wtmix,27C,s,35,22_35,22,,
2452,22,Wtmix,27C,s,36,22_36,22,,
2453,22,Wtmix,27C,s,36a,22_36a,22,,
2454,22,Wtmix,27C,s,37,22_37,22,,
2455,22,Wtmix,27C,s,38,22_38,22,2.44157,3
2456,22,Wtmix,27C,s,39,22_39,22,1.5611,4
2457,22,Wtmix,27C,s,47,22_47,22,1.591294,4
2458,22,Wtmix,27C,s,48,22_48,22,2.12326,5
2459,22,Wtmix,27C,s,49,22_49,22,1.053442,2
2460,22,Wtmix,27C,s,50,22_50,22,,
2461,22,Wtmix,27C,s,51,22_51,22,1.962314,3
2462,22,Wtmix,27C,s,52,22_52,22,,
2463,22,Wtmix,27C,s,53,22_53,22,3.245277,6
2464,22,Wtmix,27C,s,54,22_54,22,,
2465,22,Wtmix,27C,s,47a,22_47a,22,,
2466,22,Wtmix,27C,s,7,22_7,22,,
2468,22,Wtmix,27C,s,9,22_9,22,,
2469,22,Wtmix,27C,s,10,22_10,22,,
2470,22,Wtmix,27C,s,11,22_11,22,,
2471,22,Wtmix,27C,s,12,22_12,22,,
2472,22,Wtmix,27C,s,13,22_13,22,,
2473,22,Wtmix,27C,s,14,22_14,22,,
2474,22,Wtmix,27C,s,15,22_15,22,,
2475,22,Wtmix,27C,s,16,22_16,22,,
2476,22,Wtmix,27C,s,17,22_17,22,,
2479,22,Wtmix,27C,s,32,22_32,22,,
2480,22,Wtmix,27C,s,40,22_40,22,,
2483,22,Wtmix,27C,s,43,22_43,22,,
2484,22,Wtmix,27C,s,44,22_44,22,,
2485,22,Wtmix,27C,s,45,22_45,22,,
2486,22,Wtmix,27C,s,46,22_46,22,,
2487,22,Wtmix,27C,s,55,22_55,22,,
2488,22,Wtmix,27C,s,56,22_56,22,,
2489,22,Wtmix,27C,s,57,22_57,22,,
2490,22,Wtmix,27C,s,58,22_58,22,,
2491,22,Wtmix,27C,s,29,22_29,22,,
2492,22,Wtmix,27C,s,59,22_59,22,,
2493,22,Wtmix,27C,s,60,22_60,22,,
2494,22,Wtmix,27C,s,61,22_61,22,,
2495,22,Wtmix,27C,s,62,22_62,22,,
2496,22,Wtmix,27C,s,63,22_63,22,,
2497,22,Wtmix,27C,s,64,22_64,22,,
2498,22,Wtmix,27C,s,70,22_70,22,,
2500,22,Wtmix,27C,s,72,22_72,22,,
2501,22,Wtmix,27C,s,73,22_73,22,,
2502,22,Wtmix,27C,s,74,22_74,22,,
2503,22,Wtmix,27C,s,65,22_65,22,,
2504,22,Wtmix,27C,s,66,22_66,22,,
2505,22,Wtmix,27C,s,67,22_67,22,,
2506,22,Wtmix,27C,s,68,22_68,22,,
2507,22,Wtmix,27C,s,69,22_69,22,,
2508,22,Wtmix,27C,s,75,22_75,22,,
2509,22,Wtmix,27C,s,76,22_76,22,,
2510,22,Wtmix,27C,s,77,22_77,22,,
2511,19,31mix,31C,s,1,19_1,22,2.711008,5
2512,19,31mix,31C,s,2,19_2,22,,
2513,19,31mix,31C,s,3,19_3,22,2.817708,6
2514,19,31mix,31C,s,4,19_4,22,,
2515,19,31mix,31C,s,5,19_5,22,,
2516,19,31mix,31C,s,6,19_6,22,1.353073,5
2517,19,31mix,31C,s,16,19_16,22,1.009431,3
2518,19,31mix,31C,s,17,19_17,22,,
2520,19,31mix,31C,s,19,19_19,22,2.100487,5
2522,19,31mix,31C,s,20a,19_20a,22,0.849509,1
2523,19,31mix,31C,s,21,19_21,22,,
2524,19,31mix,31C,s,22,19_22,22,0.915013,1
2526,19,31mix,31C,s,36,19_36,22,2.755786,4
2527,19,31mix,31C,s,37,19_37,22,2.924409,7
2528,19,31mix,31C,s,38,19_38,22,2.402677,5
2529,19,31mix,31C,s,39,19_39,22,1.835911,3
2530,19,31mix,31C,s,40,19_40,22,,
2531,19,31mix,31C,s,41,19_41,22,,
2532,19,31mix,31C,s,42,19_42,22,1.887343,4
2533,19,31mix,31C,s,43,19_43,22,0.899149,2
2534,19,31mix,31C,s,44,19_44,22,1.185474,3
2535,19,31mix,31C,s,50,19_50,22,2.733525,4
2536,19,31mix,31C,s,51,19_51,22,2.539827,4
2537,19,31mix,31C,s,52,19_52,22,,
2538,19,31mix,31C,s,53,19_53,22,3.671055,7
2539,19,31mix,31C,s,54,19_54,22,1.387361,3
2542,19,31mix,31C,s,57,19_57,22,,
2543,19,31mix,31C,s,7,19_7,22,,
2544,19,31mix,31C,s,8,19_8,22,,
2545,19,31mix,31C,s,9,19_9,22,,
2546,19,31mix,31C,s,10,19_10,22,,
2547,19,31mix,31C,s,11,19_11,22,,
2548,19,31mix,31C,s,12,19_12,22,,
2549,19,31mix,31C,s,13,19_13,22,,
2550,19,31mix,31C,s,14,19_14,22,,
2552,19,31mix,31C,s,23,19_23,22,,
2553,19,31mix,31C,s,24,19_24,22,,
2554,19,31mix,31C,s,25,19_25,22,,
2555,19,31mix,31C,s,26,19_26,22,,
2556,19,31mix,31C,s,27,19_27,22,,
2558,19,31mix,31C,s,29,19_29,22,,
2559,19,31mix,31C,s,30,19_30,22,,
2562,19,31mix,31C,s,34,19_34,22,,
2564,19,31mix,31C,s,46,19_46,22,,
2565,19,31mix,31C,s,47,19_47,22,,
2566,19,31mix,31C,s,48,19_48,22,,
2567,19,31mix,31C,s,49,19_49,22,,
2568,19,31mix,31C,s,58,19_58,22,,
2569,19,31mix,31C,s,59,19_59,22,,
2571,19,31mix,31C,s,61,19_61,22,,
2572,19,31mix,31C,s,62,19_62,22,,
2573,19,31mix,31C,s,63,19_63,22,,
2574,19,31mix,31C,s,64,19_64,22,,
2575,19,31mix,31C,s,65,19_65,22,,
2577,19,31mix,31C,s,67,19_67,22,,
2578,19,31mix,31C,s,68,19_68,22,,
2579,19,31mix,31C,s,69,19_69,22,,
2580,19,31mix,31C,s,70,19_70,22,,
2581,19,31mix,31C,s,71,19_71,22,,
2582,19,31mix,31C,s,72,19_72,22,,
2583,19,31mix,31C,s,73,19_73,22,,
2584,19,31mix,31C,s,74,19_74,22,,
2585,19,31mix,31C,s,75,19_75,22,,
2586,19,31mix,31C,s,76,19_76,22,,
2587,19,31mix,31C,s,77,19_77,22,,
2588,19,31mix,31C,s,84,19_84,22,,
2589,19,31mix,31C,s,85,19_85,22,,
2590,19,31mix,31C,s,87,19_87,22,,
2591,19,31mix,31C,s,88,19_88,22,,
2592,19,31mix,31C,s,89,19_89,22,,
2593,19,31mix,31C,s,90,19_90,22,,
2594,19,31mix,31C,s,91,19_91,22,,
2595,19,31mix,31C,s,99,19_99,22,,
2596,19,31mix,31C,s,100,19_100,22,,
2597,19,31mix,31C,s,102,19_102,22,,
2601,19,31mix,31C,s,106,19_106,22,,
2602,19,31mix,31C,s,107,19_107,22,,
2603,19,31mix,31C,s,108,19_108,22,,
2604,19,31mix,31C,s,109,19_109,22,,
2605,19,31mix,31C,s,86,19_86,22,,
2606,19,31mix,31C,s,78,19_78,22,,
2607,19,31mix,31C,s,79,19_79,22,,
2608,19,31mix,31C,s,80,19_80,22,,
2609,19,31mix,31C,s,81,19_81,22,,
2610,19,31mix,31C,s,82,19_82,22,,
2611,19,31mix,31C,s,83,19_83,22,,
2612,19,31mix,31C,s,92,19_92,22,,
2614,19,31mix,31C,s,94,19_94,22,,
2615,19,31mix,31C,s,95,19_95,22,,
2616,19,31mix,31C,s,96,19_96,22,,
2618,19,31mix,31C,s,110,19_110,22,,
2619,19,31mix,31C,s,111,19_111,22,,
2620,19,31mix,31C,s,112,19_112,22,,
2622,19,31mix,31C,s,114,19_114,22,,
2623,19,31mix,31C,s,115,19_115,22,,
2624,19,31mix,31C,s,116,19_116,22,,
2625,19,31mix,31C,s,117,19_117,22,,
2626,19,31mix,31C,s,118,19_118,22,,
2628,19,31mix,31C,s,120,19_120,22,,
2629,31,31mix,31C,s,1,31_1,22,0.804475,1
2630,31,31mix,31C,s,2,31_2,22,,
2631,31,31mix,31C,s,3,31_3,22,,
2632,31,31mix,31C,s,4,31_4,22,1.699018,4
2633,31,31mix,31C,s,5,31_5,22,,
2634,31,31mix,31C,s,6,31_6,22,,
2636,31,31mix,31C,s,8,31_8,22,0.7359,1
2637,31,31mix,31C,s,16,31_16,22,1.189824,3
2638,31,31mix,31C,s,17,31_17,22,,
2639,31,31mix,31C,s,18,31_18,22,1.916001,5
2640,31,31mix,31C,s,19,31_19,22,1.498411,3
2642,31,31mix,31C,s,22,31_22,22,1.636328,3
2643,31,31mix,31C,s,23,31_23,22,1.13174,3
2645,31,31mix,31C,s,29,31_29,22,,
2646,31,31mix,31C,s,30,31_30,22,,
2648,31,31mix,31C,s,32,31_32,22,1.328765,2
2649,31,31mix,31C,s,33,31_33,22,,
2651,31,31mix,31C,s,34b,31_34b,22,1.122017,3
2652,31,31mix,31C,s,35,31_35,22,,
2653,31,31mix,31C,s,36,31_36,22,1.464123,4
2654,31,31mix,31C,s,37,31_37,22,,
2655,31,31mix,31C,s,38,31_38,22,1.691086,5
2656,31,31mix,31C,s,39,31_39,22,0.576489,2
2657,31,31mix,31C,s,40,31_40,22,0.650437,2
2659,31,31mix,31C,s,20,31_20,22,,
2661,31,31mix,31C,s,43,31_43,22,1.463612,3
2664,31,31mix,31C,s,45b,31_45b,22,,
2665,31,31mix,31C,s,56,31_56,22,,
2666,31,31mix,31C,s,57,31_57,22,,
2667,31,31mix,31C,s,58,31_58,22,0.886355,2
2668,31,31mix,31C,s,59,31_59,22,0.453924,1
2669,31,31mix,31C,s,60,31_60,22,1.202106,4
2670,31,31mix,31C,s,61,31_61,22,,
2672,31,31mix,31C,s,63,31_63,22,1.199803,3
2673,31,31mix,31C,s,64,31_64,22,,
2674,31,31mix,31C,s,65,31_65,22,,
2675,31,31mix,31C,s,66,31_66,22,,
2676,31,31mix,31C,s,9,31_9,22,,
2678,31,31mix,31C,s,11,31_11,22,,
2679,31,31mix,31C,s,12,31_12,22,,
2680,31,31mix,31C,s,13,31_13,22,,
2681,31,31mix,31C,s,14,31_14,22,,
2682,31,31mix,31C,s,15,31_15,22,,
2683,31,31mix,31C,s,25,31_25,22,,
2684,31,31mix,31C,s,26,31_26,22,,
2685,31,31mix,31C,s,27,31_27,22,,
2687,31,31mix,31C,s,46,31_46,22,,
2688,31,31mix,31C,s,47,31_47,22,,
2689,31,31mix,31C,s,48,31_48,22,,
2690,31,31mix,31C,s,49,31_49,22,,
2691,31,31mix,31C,s,50,31_50,22,,
2692,31,31mix,31C,s,51,31_51,22,,
2693,31,31mix,31C,s,52,31_52,22,,
2694,31,31mix,31C,s,53,31_53,22,,
2696,31,31mix,31C,s,55,31_55,22,,
2697,31,31mix,31C,s,67,31_67,22,,
2698,31,31mix,31C,s,68,31_68,22,,
2699,31,31mix,31C,s,69,31_69,22,,
2700,31,31mix,31C,s,70,31_70,22,,
2701,31,31mix,31C,s,71,31_71,22,,
2704,31,31mix,31C,s,75,31_75,22,,
2705,31,31mix,31C,s,76,31_76,22,,
2706,31,31mix,31C,s,77,31_77,22,,
2707,31,31mix,31C,s,78,31_78,22,,
2708,31,31mix,31C,s,79,31_79,22,,
2710,31,31mix,31C,s,81,31_81,22,,
2711,31,31mix,31C,s,82,31_82,22,,
2712,31,31mix,31C,s,94,31_94,22,,
2714,31,31mix,31C,s,96,31_96,22,,
2715,31,31mix,31C,s,97,31_97,22,,
2716,31,31mix,31C,s,98,31_98,22,,
2718,31,31mix,31C,s,100,31_100,22,,
2719,31,31mix,31C,s,101,31_101,22,,
2720,31,31mix,31C,s,102,31_102,22,,
2721,31,31mix,31C,s,110,31_110,22,,
2722,31,31mix,31C,s,111,31_111,22,,
2724,31,31mix,31C,s,113,31_113,22,,
2725,31,31mix,31C,s,114,31_114,22,,
2726,31,31mix,31C,s,115,31_115,22,,
2727,31,31mix,31C,s,116,31_116,22,,
2728,31,31mix,31C,s,117,31_117,22,,
2730,31,31mix,31C,s,119,31_119,22,,
2732,31,31mix,31C,s,83,31_83,22,,
2733,31,31mix,31C,s,84,31_84,22,,
2734,31,31mix,31C,s,85,31_85,22,,
2735,31,31mix,31C,s,86,31_86,22,,
2736,31,31mix,31C,s,87,31_87,22,,
2737,31,31mix,31C,s,88,31_88,22,,
2739,31,31mix,31C,s,90,31_90,22,,
2740,31,31mix,31C,s,91,31_91,22,,
2741,31,31mix,31C,s,92,31_92,22,,
2742,31,31mix,31C,s,93,31_93,22,,
2743,31,31mix,31C,s,87a,31_87a,22,,
2744,31,31mix,31C,s,103,31_103,22,,
2745,31,31mix,31C,s,104,31_104,22,,
2746,31,31mix,31C,s,105,31_105,22,,
2747,31,31mix,31C,s,106,31_106,22,,
2748,31,31mix,31C,s,107,31_107,22,,
2749,31,31mix,31C,s,108,31_108,22,,
2750,31,31mix,31C,s,109,31_109,22,,
2751,31,31mix,31C,s,121,31_121,22,,
2752,31,31mix,31C,s,122,31_122,22,,
2753,34,31mix,31C,s,1,34_1,22,0.891473,3
2754,34,31mix,31C,s,2,34_2,22,,
2755,34,31mix,31C,s,3,34_3,22,1.083124,3
2757,34,31mix,31C,s,5,34_5,22,,
2759,34,31mix,31C,s,7,34_7,22,,
2760,34,31mix,31C,s,13,34_13,22,,
2761,34,31mix,31C,s,14,34_14,22,,
2762,34,31mix,31C,s,16,34_16,22,1.913442,3
2763,34,31mix,31C,s,17,34_17,22,,
2764,34,31mix,31C,s,18b,34_18b,22,,
2765,34,31mix,31C,s,18a,34_18a,22,,
2766,34,31mix,31C,s,20,34_20,22,2.359434,5
2768,34,31mix,31C,s,22,34_22,22,1.208247,4
2769,34,31mix,31C,s,23,34_23,22,,
2770,34,31mix,31C,s,24,34_24,22,,
2771,34,31mix,31C,s,25,34_25,22,,
2773,34,31mix,31C,s,33,34_33,22,,
2776,34,31mix,31C,s,36,34_36,22,1.999672,4
2777,34,31mix,31C,s,37,34_37,22,,
2778,34,31mix,31C,s,38,34_38,22,,
2779,34,31mix,31C,s,39,34_39,22,,
2780,34,31mix,31C,s,40,34_40,22,1.119202,3
2781,34,31mix,31C,s,41,34_41,22,1.085683,3
2782,34,31mix,31C,s,42,34_42,22,1.114085,3
2783,34,31mix,31C,s,43,34_43,22,,
2784,34,31mix,31C,s,44,34_44,22,,
2785,34,31mix,31C,s,45,34_45,22,,
2786,34,31mix,31C,s,46,34_46,22,,
2787,34,31mix,31C,s,47,34_47,22,,
2788,34,31mix,31C,s,48,34_48,22,2.073109,4
2789,34,31mix,31C,s,59,34_59,22,,
2790,34,31mix,31C,s,60,34_60,22,2.160362,4
2791,34,31mix,31C,s,61,34_61,22,1.28936,3
2792,34,31mix,31C,s,62,34_62,22,1.191871,3
2793,34,31mix,31C,s,63,34_63,22,,
2794,34,31mix,31C,s,64,34_64,22,1.334906,3
2795,34,31mix,31C,s,65,34_65,22,,
2796,34,31mix,31C,s,66,34_66,22,1.27631,3
2797,34,31mix,31C,s,67,34_67,22,2.829734,7
2798,34,31mix,31C,s,68,34_68,22,,
2799,34,31mix,31C,s,69,34_69,22,,
2800,34,31mix,31C,s,19,34_19,22,,
2801,34,31mix,31C,s,8,34_8,22,,
2802,34,31mix,31C,s,9,34_9,22,,
2803,34,31mix,31C,s,10,34_10,22,,
2805,34,31mix,31C,s,12,34_12,22,,
2806,34,31mix,31C,s,27,34_27,22,,
2807,34,31mix,31C,s,28,34_28,22,,
2808,34,31mix,31C,s,29,34_29,22,,
2809,34,31mix,31C,s,30,34_30,22,,
2810,34,31mix,31C,s,31,34_31,22,,
2811,34,31mix,31C,s,32,34_32,22,,
2812,34,31mix,31C,s,49,34_49,22,,
2813,34,31mix,31C,s,50,34_50,22,,
2814,34,31mix,31C,s,51,34_51,22,,
2815,34,31mix,31C,s,52,34_52,22,,
2817,34,31mix,31C,s,54,34_54,22,,
2818,34,31mix,31C,s,55,34_55,22,,
2819,34,31mix,31C,s,56,34_56,22,,
2820,34,31mix,31C,s,57,34_57,22,,
2821,34,31mix,31C,s,58,34_58,22,,
2822,34,31mix,31C,s,71,34_71,22,,
2823,34,31mix,31C,s,70,34_70,22,,
2824,34,31mix,31C,s,80,34_80,22,,
2825,34,31mix,31C,s,81,34_81,22,,
2826,34,31mix,31C,s,82,34_82,22,,
2827,34,31mix,31C,s,83a,34_83a,22,,
2828,34,31mix,31C,s,83b,34_83b,22,,
2829,34,31mix,31C,s,84,34_84,22,,
2830,34,31mix,31C,s,85,34_85,22,,
2833,34,31mix,31C,s,88,34_88,22,,
2834,34,31mix,31C,s,89,34_89,22,,
2836,34,31mix,31C,s,91,34_91,22,,
2840,34,31mix,31C,s,95,34_95,22,,
2841,34,31mix,31C,s,96,34_96,22,,
2842,34,31mix,31C,s,97,34_97,22,,
2843,34,31mix,31C,s,98,34_98,22,,
2844,34,31mix,31C,s,99,34_99,22,,
2845,34,31mix,31C,s,100,34_100,22,,
2846,34,31mix,31C,s,101,34_101,22,,
2847,34,31mix,31C,s,102,34_102,22,,
2848,34,31mix,31C,s,111,34_111,22,,
2850,34,31mix,31C,s,113,34_113,22,,
2851,34,31mix,31C,s,114,34_114,22,,
2854,34,31mix,31C,s,117,34_117,22,,
2855,34,31mix,31C,s,118,34_118,22,,
2856,34,31mix,31C,s,128,34_128,22,,
2857,34,31mix,31C,s,129,34_129,22,,
2858,34,31mix,31C,s,103,34_103,22,,
2860,34,31mix,31C,s,105,34_105,22,,
2861,34,31mix,31C,s,106,34_106,22,,
2863,34,31mix,31C,s,108,34_108,22,,
2864,34,31mix,31C,s,109,34_109,22,,
2865,34,31mix,31C,s,110,34_110,22,,
2866,34,31mix,31C,s,119,34_119,22,,
2868,34,31mix,31C,s,121,34_121,22,,
2869,34,31mix,31C,s,122,34_122,22,,
2870,34,31mix,31C,s,123,34_123,22,,
2871,34,31mix,31C,s,124,34_124,22,,
2872,34,31mix,31C,s,125,34_125,22,,
2873,34,31mix,31C,s,126,34_126,22,,
2874,34,31mix,31C,s,127,34_127,22,,
2875,9,Wtmix,31C,s,1,9_1,22,1.626093,3
2876,9,Wtmix,31C,s,2,9_2,22,2.663159,5
2877,9,Wtmix,31C,s,3,9_3,22,1.840005,6
2878,9,Wtmix,31C,s,4,9_4,22,1.367914,3
2879,9,Wtmix,31C,s,5,9_5,22,,
2880,9,Wtmix,31C,s,6,9_6,22,1.021969,4
2881,9,Wtmix,31C,s,15,9_15,22,1.415507,3
2882,9,Wtmix,31C,s,16,9_16,22,,
2883,9,Wtmix,31C,s,17,9_17,22,1.515299,2
2884,9,Wtmix,31C,s,18,9_18,22,,
2885,9,Wtmix,31C,s,21,9_21,22,1.729211,4
2886,9,Wtmix,31C,s,19,9_19,22,,
2887,9,Wtmix,31C,s,20,9_20,22,2.199767,4
2889,9,Wtmix,31C,s,24,9_24,22,,
2891,9,Wtmix,31C,s,25,9_25,22,1.761451,4
2894,9,Wtmix,31C,s,32,9_32,22,3.257048,5
2895,9,Wtmix,31C,s,33,9_33,22,,
2896,9,Wtmix,31C,s,35,9_35,22,,
2897,9,Wtmix,31C,s,34,9_34,22,3.065908,5
2899,9,Wtmix,31C,s,38,9_38,22,,
2900,9,Wtmix,31C,s,36,9_36,22,0.705195,1
2901,9,Wtmix,31C,s,39,9_39,22,,
2902,9,Wtmix,31C,s,42,9_42,22,,
2903,9,Wtmix,31C,s,40,9_40,22,,
2904,9,Wtmix,31C,s,41,9_41,22,1.222065,3
2906,9,Wtmix,31C,s,43,9_43,22,,
