TankNumb,Culture,Temperature,SingleOrClump,RecruitID,RecruitID2,Day,Area,Polyps
35,31mix,27C,s,89,35_89,22,,
35,31mix,27C,s,90,35_90,22,,
35,31mix,27C,s,91,35_91,22,,
35,31mix,27C,c,92,35_92,22,,
35,31mix,27C,s,94,35_94,22,,
35,31mix,27C,c,95,35_95,22,,
35,31mix,27C,s,96,35_96,22,,
35,31mix,27C,s,97,35_97,22,,
35,31mix,27C,c,98,35_98,22,,
35,31mix,27C,c,99,35_99,22,,
35,31mix,27C,s,100,35_100,22,,
35,31mix,27C,c,101,35_101,22,,
35,31mix,27C,s,102,35_102,22,,
35,31mix,27C,s,103,35_103,22,,
35,31mix,27C,s,112,35_112,22,,
35,31mix,27C,c,113,35_113,22,,
35,31mix,27C,s,114,35_114,22,,
35,31mix,27C,s,115,35_115,22,,
35,31mix,27C,s,116,35_116,22,,
35,31mix,27C,c,117,35_117,22,,
35,31mix,27C,s,124,35_124,22,,
35,31mix,27C,s,125,35_125,22,,
35,31mix,27C,s,126,35_126,22,,
35,31mix,27C,s,104,35_104,22,,
35,31mix,27C,s,105,35_105,22,,
35,31mix,27C,s,106,35_106,22,,
35,31mix,27C,s,107,35_107,22,,
35,31mix,27C,s,108,35_108,22,,
35,31mix,27C,s,109,35_109,22,,
35,31mix,27C,s,110,35_110,22,,
35,31mix,27C,s,111,35_111,22,,
35,31mix,27C,s,118,35_118,22,,
35,31mix,27C,s,119,35_119,22,,
35,31mix,27C,c,120,35_120,22,,
35,31mix,27C,s,121,35_121,22,,
35,31mix,27C,s,122,35_122,22,,
35,31mix,27C,s,123,35_123,22,,
3,Wtmix,27C,s,26,3_26,22,,
3,Wtmix,27C,c,27,3_27,22,,
3,Wtmix,27C,s,28,3_28,22,,
3,Wtmix,27C,c,29,3_29,22,3.996212,6
3,Wtmix,27C,s,30,3_30,22,1.747365,3
3,Wtmix,27C,s,31,3_31,22,,
3,Wtmix,27C,s,41,3_41,22,,
3,Wtmix,27C,c,39,3_39,22,,
3,Wtmix,27C,s,40,3_40,22,1.722483,5
3,Wtmix,27C,s,42,3_42,22,,
3,Wtmix,27C,s,43,3_43,22,,
3,Wtmix,27C,s,44,3_44,22,3.831788,6
3,Wtmix,27C,s,45,3_45,22,,
3,Wtmix,27C,s,46,3_46,22,7.926758,8
3,Wtmix,27C,s,47,3_47,22,2.444054,4
3,Wtmix,27C,s,55,3_55,22,,
3,Wtmix,27C,s,53,3_53,22,,
3,Wtmix,27C,s,54,3_54,22,,
3,Wtmix,27C,s,56,3_56,22,1.197402,3
3,Wtmix,27C,s,57,3_57,22,1.1107,3
3,Wtmix,27C,s,58,3_58,22,,
3,Wtmix,27C,s,58a,3_58a,22,,
3,Wtmix,27C,s,59,3_59,22,,
3,Wtmix,27C,s,60,3_60,22,2.214475,4
3,Wtmix,27C,s,61,3_61,22,,
3,Wtmix,27C,s,62,3_62,22,,
3,Wtmix,27C,c,63,3_63,22,5.019955,9
3,Wtmix,27C,s,64,3_64,22,,
3,Wtmix,27C,s,65,3_65,22,,
3,Wtmix,27C,s,66,3_66,22,,
3,Wtmix,27C,s,1,3_1,22,,
3,Wtmix,27C,s,2,3_2,22,1.694267,3
3,Wtmix,27C,c,3,3_3,22,2.905007,6
3,Wtmix,27C,c,4,3_4,22,3.751243,7
3,Wtmix,27C,s,5,3_5,22,1.24973,4
3,Wtmix,27C,s,86,3_86,22,,
3,Wtmix,27C,s,6,3_6,22,1.674515,5
3,Wtmix,27C,s,7,3_7,22,2.006443,4
3,Wtmix,27C,s,8,3_8,22,,
3,Wtmix,27C,c,9,3_9,22,,
3,Wtmix,27C,s,10,3_10,22,1.42262,3
3,Wtmix,27C,s,11,3_11,22,,
3,Wtmix,27C,s,12,3_12,22,1.355926,4
3,Wtmix,27C,s,13,3_13,22,,
3,Wtmix,27C,c,24,3_24,22,3.738417,6
3,Wtmix,27C,s,25,3_25,22,1.767116,4
3,Wtmix,27C,s,18,3_18,22,,
3,Wtmix,27C,s,17,3_17,22,,
3,Wtmix,27C,c,16,3_16,22,,
3,Wtmix,27C,c,14,3_14,22,,
3,Wtmix,27C,s,15,3_15,22,,
3,Wtmix,27C,c,19,3_19,22,,
3,Wtmix,27C,s,20,3_20,22,,
3,Wtmix,27C,s,21,3_21,22,,
3,Wtmix,27C,s,22,3_22,22,,
3,Wtmix,27C,s,23,3_23,22,,
3,Wtmix,27C,s,32,3_32,22,,
3,Wtmix,27C,s,33,3_33,22,,
3,Wtmix,27C,s,34,3_34,22,,
3,Wtmix,27C,c,37,3_37,22,,
3,Wtmix,27C,s,35,3_35,22,,
3,Wtmix,27C,s,36,3_36,22,,
3,Wtmix,27C,s,38,3_38,22,,
3,Wtmix,27C,s,48,3_48,22,,
3,Wtmix,27C,s,49,3_49,22,,
3,Wtmix,27C,s,50,3_50,22,,
3,Wtmix,27C,s,51,3_51,22,,
3,Wtmix,27C,s,52,3_52,22,,
3,Wtmix,27C,s,67,3_67,22,,
3,Wtmix,27C,s,70,3_70,22,,
3,Wtmix,27C,s,69,3_69,22,,
3,Wtmix,27C,s,68,3_68,22,,
3,Wtmix,27C,s,71,3_71,22,,
3,Wtmix,27C,s,72,3_72,22,,
3,Wtmix,27C,c,73,3_73,22,,
3,Wtmix,27C,s,74,3_74,22,,
3,Wtmix,27C,c,75,3_75,22,,
3,Wtmix,27C,s,76,3_76,22,,
3,Wtmix,27C,s,77,3_77,22,,
3,Wtmix,27C,s,78,3_78,22,,
3,Wtmix,27C,s,82,3_82,22,,
3,Wtmix,27C,s,83,3_83,22,,
3,Wtmix,27C,s,83a,3_83a,22,,
3,Wtmix,27C,s,84,3_84,22,,
3,Wtmix,27C,c,85,3_85,22,,
3,Wtmix,27C,s,79,3_79,22,,
3,Wtmix,27C,s,80,3_80,22,,
3,Wtmix,27C,s,81,3_81,22,,
16,Wtmix,27C,s,1,16_1,22,3.60811,6
16,Wtmix,27C,s,2,16_2,22,,
16,Wtmix,27C,s,3,16_3,22,,
16,Wtmix,27C,c,4,16_4,22,,
16,Wtmix,27C,s,5,16_5,22,2.230472,4
16,Wtmix,27C,s,6,16_6,22,,
16,Wtmix,27C,c,22,16_22,22,,
16,Wtmix,27C,s,23,16_23,22,1.658333,3
16,Wtmix,27C,s,24,16_24,22,1.820559,4
16,Wtmix,27C,s,25,16_25,22,2.20642,6
16,Wtmix,27C,s,26,16_26,22,3.151371,5
16,Wtmix,27C,c,27,16_27,22,,
16,Wtmix,27C,s,28,16_28,22,,
16,Wtmix,27C,c,29,16_29,22,,
16,Wtmix,27C,c,30,16_30,22,1.502761,3
16,Wtmix,27C,s,31,16_31,22,2.95102,4
16,Wtmix,27C,s,32,16_32,22,,
16,Wtmix,27C,c,33,16_33,22,,
16,Wtmix,27C,c,34,16_34,22,,
16,Wtmix,27C,s,41,16_41,22,,
16,Wtmix,27C,s,42,16_42,22,2.099208,4
16,Wtmix,27C,c,43,16_43,22,,
16,Wtmix,27C,c,35,16_35,22,,
16,Wtmix,27C,s,44,16_44,22,2.204629,3
16,Wtmix,27C,s,45,16_45,22,,
16,Wtmix,27C,s,46,16_46,22,,
16,Wtmix,27C,s,47,16_47,22,,
16,Wtmix,27C,s,48,16_48,22,2.704867,4
16,Wtmix,27C,s,49,16_49,22,,
16,Wtmix,27C,s,50,16_50,22,,
16,Wtmix,27C,s,51,16_51,22,,
16,Wtmix,27C,s,52,16_52,22,,
16,Wtmix,27C,s,53,16_53,22,,
16,Wtmix,27C,s,55,16_55,22,,
16,Wtmix,27C,s,54,16_54,22,,
16,Wtmix,27C,s,56,16_56,22,,
16,Wtmix,27C,s,57,16_57,22,,
16,Wtmix,27C,s,58,16_58,22,,
16,Wtmix,27C,s,61,16_61,22,,
16,Wtmix,27C,s,62,16_62,22,,
16,Wtmix,27C,s,63,16_63,22,,
16,Wtmix,27C,s,64,16_64,22,,
16,Wtmix,27C,c,65,16_65,22,,
16,Wtmix,27C,s,66,16_66,22,1.862778,4
16,Wtmix,27C,s,7,16_7,22,,
16,Wtmix,27C,s,8,16_8,22,,
16,Wtmix,27C,c,9,16_9,22,,
16,Wtmix,27C,s,10,16_10,22,,
16,Wtmix,27C,c,11,16_11,22,,
16,Wtmix,27C,c,12,16_12,22,,
16,Wtmix,27C,c,13,16_13,22,,
16,Wtmix,27C,s,14,16_14,22,,
16,Wtmix,27C,c,15,16_15,22,,
16,Wtmix,27C,s,16,16_16,22,,
16,Wtmix,27C,s,17,16_17,22,,
16,Wtmix,27C,s,18,16_18,22,,
16,Wtmix,27C,c,19,16_19,22,,
16,Wtmix,27C,s,20,16_20,22,,
16,Wtmix,27C,s,21,16_21,22,,
16,Wtmix,27C,s,36,16_36,22,2.036262,4
16,Wtmix,27C,s,37,16_37,22,,
16,Wtmix,27C,s,38a,16_38a,22,,
16,Wtmix,27C,s,38,16_38,22,3.421576,6
16,Wtmix,27C,s,38b,16_38b,22,,
16,Wtmix,27C,s,39,16_39,22,,
16,Wtmix,27C,c,40a,16_40a,22,,
16,Wtmix,27C,c,40,16_40,22,,
16,Wtmix,27C,s,59,16_59,22,,
16,Wtmix,27C,s,60,16_60,22,,
16,Wtmix,27C,s,69,16_69,22,,
16,Wtmix,27C,s,70,16_70,22,,
16,Wtmix,27C,c,71,16_71,22,,
16,Wtmix,27C,s,72,16_72,22,,
16,Wtmix,27C,s,67,16_67,22,,
16,Wtmix,27C,s,68,16_68,22,,
16,Wtmix,27C,s,73,16_73,22,,
16,Wtmix,27C,s,74,16_74,22,,
16,Wtmix,27C,s,75,16_75,22,,
16,Wtmix,27C,s,76,16_76,22,,
16,Wtmix,27C,s,77,16_77,22,,
16,Wtmix,27C,s,78,16_78,22,,
16,Wtmix,27C,s,79,16_79,22,,
16,Wtmix,27C,s,80,16_80,22,,
16,Wtmix,27C,s,81,16_81,22,,
16,Wtmix,27C,s,88,16_88,22,,
16,Wtmix,27C,s,82,16_82,22,,
16,Wtmix,27C,s,83,16_83,22,,
16,Wtmix,27C,s,84,16_84,22,,
16,Wtmix,27C,s,85,16_85,22,,
16,Wtmix,27C,s,86,16_86,22,,
16,Wtmix,27C,s,87,16_87,22,,
22,Wtmix,27C,s,1,22_1,22,1.594876,3
22,Wtmix,27C,s,2,22_2,22,,
22,Wtmix,27C,c,3,22_3,22,,
22,Wtmix,27C,s,4,22_4,22,2.218446,5
22,Wtmix,27C,c,5,22_5,22,,
22,Wtmix,27C,s,6,22_6,22,1.770151,4
22,Wtmix,27C,s,18,22_18,22,,
22,Wtmix,27C,s,19,22_19,22,1.482546,4
22,Wtmix,27C,s,20,22_20,22,1.139928,3
22,Wtmix,27C,c,21,22_21,22,,
22,Wtmix,27C,c,22,22_22,22,,
22,Wtmix,27C,s,23,22_23,22,3.036738,5
22,Wtmix,27C,s,24,22_24,22,,
22,Wtmix,27C,s,25,22_25,22,2.13196,3
22,Wtmix,27C,c,26,22_26,22,,
22,Wtmix,27C,s,27,22_27,22,1.875316,4
22,Wtmix,27C,s,28,22_28,22,0.996894,2
22,Wtmix,27C,s,33,22_33,22,,
22,Wtmix,27C,s,34,22_34,22,,
22,Wtmix,27C,s,35,22_35,22,,
22,Wtmix,27C,s,36,22_36,22,,
22,Wtmix,27C,s,36a,22_36a,22,,
22,Wtmix,27C,s,37,22_37,22,,
22,Wtmix,27C,s,38,22_38,22,2.44157,3
22,Wtmix,27C,s,39,22_39,22,1.5611,4
22,Wtmix,27C,s,47,22_47,22,1.591294,4
22,Wtmix,27C,s,48,22_48,22,2.12326,5
22,Wtmix,27C,s,49,22_49,22,1.053442,2
22,Wtmix,27C,s,50,22_50,22,,
22,Wtmix,27C,s,51,22_51,22,1.962314,3
22,Wtmix,27C,s,52,22_52,22,,
22,Wtmix,27C,s,53,22_53,22,3.245277,6
22,Wtmix,27C,s,54,22_54,22,,
22,Wtmix,27C,s,47a,22_47a,22,,
22,Wtmix,27C,s,7,22_7,22,,
22,Wtmix,27C,c,8,22_8,22,,
22,Wtmix,27C,s,9,22_9,22,,
22,Wtmix,27C,s,10,22_10,22,,
22,Wtmix,27C,s,11,22_11,22,,
22,Wtmix,27C,s,12,22_12,22,,
22,Wtmix,27C,s,13,22_13,22,,
22,Wtmix,27C,s,14,22_14,22,,
22,Wtmix,27C,s,15,22_15,22,,
22,Wtmix,27C,s,16,22_16,22,,
22,Wtmix,27C,s,17,22_17,22,,
22,Wtmix,27C,c,30,22_30,22,,
22,Wtmix,27C,c,31,22_31,22,,
22,Wtmix,27C,s,32,22_32,22,,
22,Wtmix,27C,s,40,22_40,22,,
22,Wtmix,27C,c,41,22_41,22,,
22,Wtmix,27C,c,42,22_42,22,,
22,Wtmix,27C,s,43,22_43,22,,
22,Wtmix,27C,s,44,22_44,22,,
22,Wtmix,27C,s,45,22_45,22,,
22,Wtmix,27C,s,46,22_46,22,,
22,Wtmix,27C,s,55,22_55,22,,
22,Wtmix,27C,s,56,22_56,22,,
22,Wtmix,27C,s,57,22_57,22,,
22,Wtmix,27C,s,58,22_58,22,,
22,Wtmix,27C,s,29,22_29,22,,
22,Wtmix,27C,s,59,22_59,22,,
22,Wtmix,27C,s,60,22_60,22,,
22,Wtmix,27C,s,61,22_61,22,,
22,Wtmix,27C,s,62,22_62,22,,
22,Wtmix,27C,s,63,22_63,22,,
22,Wtmix,27C,s,64,22_64,22,,
22,Wtmix,27C,s,70,22_70,22,,
22,Wtmix,27C,c,71,22_71,22,,
22,Wtmix,27C,s,72,22_72,22,,
22,Wtmix,27C,s,73,22_73,22,,
22,Wtmix,27C,s,74,22_74,22,,
22,Wtmix,27C,s,65,22_65,22,,
22,Wtmix,27C,s,66,22_66,22,,
22,Wtmix,27C,s,67,22_67,22,,
22,Wtmix,27C,s,68,22_68,22,,
22,Wtmix,27C,s,69,22_69,22,,
22,Wtmix,27C,s,75,22_75,22,,
22,Wtmix,27C,s,76,22_76,22,,
22,Wtmix,27C,s,77,22_77,22,,
19,31mix,31C,s,1,19_1,22,2.711008,5
19,31mix,31C,s,2,19_2,22,,
19,31mix,31C,s,3,19_3,22,2.817708,6
19,31mix,31C,s,4,19_4,22,,
19,31mix,31C,s,5,19_5,22,,
19,31mix,31C,s,6,19_6,22,1.353073,5
19,31mix,31C,s,16,19_16,22,1.009431,3
19,31mix,31C,s,17,19_17,22,,
19,31mix,31C,c,18,19_18,22,,
19,31mix,31C,s,19,19_19,22,2.100487,5
19,31mix,31C,c,20,19_20,22,,
19,31mix,31C,s,20a,19_20a,22,0.849509,1
19,31mix,31C,s,21,19_21,22,,
19,31mix,31C,s,22,19_22,22,0.915013,1
19,31mix,31C,c,35,19_35,22,,
19,31mix,31C,s,36,19_36,22,2.755786,4
19,31mix,31C,s,37,19_37,22,2.924409,7
19,31mix,31C,s,38,19_38,22,2.402677,5
19,31mix,31C,s,39,19_39,22,1.835911,3
19,31mix,31C,s,40,19_40,22,,
19,31mix,31C,s,41,19_41,22,,
19,31mix,31C,s,42,19_42,22,1.887343,4
19,31mix,31C,s,43,19_43,22,0.899149,2
19,31mix,31C,s,44,19_44,22,1.185474,3
19,31mix,31C,s,50,19_50,22,2.733525,4
19,31mix,31C,s,51,19_51,22,2.539827,4
19,31mix,31C,s,52,19_52,22,,
19,31mix,31C,s,53,19_53,22,3.671055,7
19,31mix,31C,s,54,19_54,22,1.387361,3
19,31mix,31C,c,55,19_55,22,,
19,31mix,31C,c,56,19_56,22,,
19,31mix,31C,s,57,19_57,22,,
19,31mix,31C,s,7,19_7,22,,
19,31mix,31C,s,8,19_8,22,,
19,31mix,31C,s,9,19_9,22,,
19,31mix,31C,s,10,19_10,22,,
19,31mix,31C,s,11,19_11,22,,
19,31mix,31C,s,12,19_12,22,,
19,31mix,31C,s,13,19_13,22,,
19,31mix,31C,s,14,19_14,22,,
19,31mix,31C,c,15,19_15,22,,
19,31mix,31C,s,23,19_23,22,,
19,31mix,31C,s,24,19_24,22,,
19,31mix,31C,s,25,19_25,22,,
19,31mix,31C,s,26,19_26,22,,
19,31mix,31C,s,27,19_27,22,,
19,31mix,31C,c,28,19_28,22,,
19,31mix,31C,s,29,19_29,22,,
19,31mix,31C,s,30,19_30,22,,
19,31mix,31C,c,31,19_31,22,,
19,31mix,31C,c,33,19_33,22,,
19,31mix,31C,s,34,19_34,22,,
19,31mix,31C,c,45,19_45,22,,
19,31mix,31C,s,46,19_46,22,,
19,31mix,31C,s,47,19_47,22,,
19,31mix,31C,s,48,19_48,22,,
19,31mix,31C,s,49,19_49,22,,
19,31mix,31C,s,58,19_58,22,,
19,31mix,31C,s,59,19_59,22,,
19,31mix,31C,c,60,19_60,22,,
19,31mix,31C,s,61,19_61,22,,
19,31mix,31C,s,62,19_62,22,,
19,31mix,31C,s,63,19_63,22,,
19,31mix,31C,s,64,19_64,22,,
19,31mix,31C,s,65,19_65,22,,
19,31mix,31C,c,66,19_66,22,,
19,31mix,31C,s,67,19_67,22,,
19,31mix,31C,s,68,19_68,22,,
19,31mix,31C,s,69,19_69,22,,
19,31mix,31C,s,70,19_70,22,,
19,31mix,31C,s,71,19_71,22,,
19,31mix,31C,s,72,19_72,22,,
19,31mix,31C,s,73,19_73,22,,
19,31mix,31C,s,74,19_74,22,,
19,31mix,31C,s,75,19_75,22,,
19,31mix,31C,s,76,19_76,22,,
19,31mix,31C,s,77,19_77,22,,
19,31mix,31C,s,84,19_84,22,,
19,31mix,31C,s,85,19_85,22,,
19,31mix,31C,s,87,19_87,22,,
19,31mix,31C,s,88,19_88,22,,
19,31mix,31C,s,89,19_89,22,,
19,31mix,31C,s,90,19_90,22,,
19,31mix,31C,s,91,19_91,22,,
19,31mix,31C,s,99,19_99,22,,
19,31mix,31C,s,100,19_100,22,,
19,31mix,31C,s,102,19_102,22,,
19,31mix,31C,c,103,19_103,22,,
19,31mix,31C,c,104,19_104,22,,
19,31mix,31C,c,105,19_105,22,,
19,31mix,31C,s,106,19_106,22,,
19,31mix,31C,s,107,19_107,22,,
19,31mix,31C,s,108,19_108,22,,
19,31mix,31C,s,109,19_109,22,,
19,31mix,31C,s,86,19_86,22,,
19,31mix,31C,s,78,19_78,22,,
19,31mix,31C,s,79,19_79,22,,
19,31mix,31C,s,80,19_80,22,,
19,31mix,31C,s,81,19_81,22,,
19,31mix,31C,s,82,19_82,22,,
19,31mix,31C,s,83,19_83,22,,
19,31mix,31C,s,92,19_92,22,,
19,31mix,31C,c,93,19_93,22,,
19,31mix,31C,s,94,19_94,22,,
19,31mix,31C,s,95,19_95,22,,
19,31mix,31C,s,96,19_96,22,,
19,31mix,31C,c,97,19_97,22,,
19,31mix,31C,s,110,19_110,22,,
19,31mix,31C,s,111,19_111,22,,
19,31mix,31C,s,112,19_112,22,,
19,31mix,31C,c,113,19_113,22,,
19,31mix,31C,s,114,19_114,22,,
19,31mix,31C,s,115,19_115,22,,
19,31mix,31C,s,116,19_116,22,,
19,31mix,31C,s,117,19_117,22,,
19,31mix,31C,s,118,19_118,22,,
19,31mix,31C,c,119,19_119,22,,
19,31mix,31C,s,120,19_120,22,,
31,31mix,31C,s,1,31_1,22,0.804475,1
31,31mix,31C,s,2,31_2,22,,
31,31mix,31C,s,3,31_3,22,,
31,31mix,31C,s,4,31_4,22,1.699018,4
31,31mix,31C,s,5,31_5,22,,
31,31mix,31C,s,6,31_6,22,,
31,31mix,31C,c,7,31_7,22,,
31,31mix,31C,s,8,31_8,22,0.7359,1
31,31mix,31C,s,16,31_16,22,1.189824,3
31,31mix,31C,s,17,31_17,22,,
31,31mix,31C,s,18,31_18,22,1.916001,5
31,31mix,31C,s,19,31_19,22,1.498411,3
31,31mix,31C,c,21,31_21,22,,
31,31mix,31C,s,22,31_22,22,1.636328,3
31,31mix,31C,s,23,31_23,22,1.13174,3
31,31mix,31C,c,24,31_24,22,,
31,31mix,31C,s,29,31_29,22,,
31,31mix,31C,s,30,31_30,22,,
31,31mix,31C,c,31,31_31,22,,
31,31mix,31C,s,32,31_32,22,1.328765,2
31,31mix,31C,s,33,31_33,22,,
31,31mix,31C,c,34a,31_34a,22,,
31,31mix,31C,s,34b,31_34b,22,1.122017,3
31,31mix,31C,s,35,31_35,22,,
31,31mix,31C,s,36,31_36,22,1.464123,4
31,31mix,31C,s,37,31_37,22,,
31,31mix,31C,s,38,31_38,22,1.691086,5
31,31mix,31C,s,39,31_39,22,0.576489,2
31,31mix,31C,s,40,31_40,22,0.650437,2
31,31mix,31C,c,41,31_41,22,,
31,31mix,31C,s,20,31_20,22,,
31,31mix,31C,c,42,31_42,22,,
31,31mix,31C,s,43,31_43,22,1.463612,3
31,31mix,31C,c,44,31_44,22,,
31,31mix,31C,c,45a,31_45a,22,,
31,31mix,31C,s,45b,31_45b,22,,
31,31mix,31C,s,56,31_56,22,,
31,31mix,31C,s,57,31_57,22,,
31,31mix,31C,s,58,31_58,22,0.886355,2
31,31mix,31C,s,59,31_59,22,0.453924,1
31,31mix,31C,s,60,31_60,22,1.202106,4
31,31mix,31C,s,61,31_61,22,,
31,31mix,31C,c,62,31_62,22,,
31,31mix,31C,s,63,31_63,22,1.199803,3
31,31mix,31C,s,64,31_64,22,,
31,31mix,31C,s,65,31_65,22,,
31,31mix,31C,s,66,31_66,22,,
31,31mix,31C,s,9,31_9,22,,
31,31mix,31C,c,10,31_10,22,,
31,31mix,31C,s,11,31_11,22,,
31,31mix,31C,s,12,31_12,22,,
31,31mix,31C,s,13,31_13,22,,
31,31mix,31C,s,14,31_14,22,,
31,31mix,31C,s,15,31_15,22,,
31,31mix,31C,s,25,31_25,22,,
31,31mix,31C,s,26,31_26,22,,
31,31mix,31C,s,27,31_27,22,,
31,31mix,31C,c,28,31_28,22,,
31,31mix,31C,s,46,31_46,22,,
31,31mix,31C,s,47,31_47,22,,
31,31mix,31C,s,48,31_48,22,,
31,31mix,31C,s,49,31_49,22,,
31,31mix,31C,s,50,31_50,22,,
31,31mix,31C,s,51,31_51,22,,
31,31mix,31C,s,52,31_52,22,,
31,31mix,31C,s,53,31_53,22,,
31,31mix,31C,c,54,31_54,22,,
31,31mix,31C,s,55,31_55,22,,
31,31mix,31C,s,67,31_67,22,,
31,31mix,31C,s,68,31_68,22,,
31,31mix,31C,s,69,31_69,22,,
31,31mix,31C,s,70,31_70,22,,
31,31mix,31C,s,71,31_71,22,,
31,31mix,31C,c,72,31_72,22,,
31,31mix,31C,c,73,31_73,22,,
31,31mix,31C,s,75,31_75,22,,
31,31mix,31C,s,76,31_76,22,,
31,31mix,31C,s,77,31_77,22,,
31,31mix,31C,s,78,31_78,22,,
31,31mix,31C,s,79,31_79,22,,
31,31mix,31C,c,80,31_80,22,,
31,31mix,31C,s,81,31_81,22,,
31,31mix,31C,s,82,31_82,22,,
31,31mix,31C,s,94,31_94,22,,
31,31mix,31C,c,95,31_95,22,,
31,31mix,31C,s,96,31_96,22,,
31,31mix,31C,s,97,31_97,22,,
31,31mix,31C,s,98,31_98,22,,
31,31mix,31C,c,99,31_99,22,,
31,31mix,31C,s,100,31_100,22,,
31,31mix,31C,s,101,31_101,22,,
31,31mix,31C,s,102,31_102,22,,
31,31mix,31C,s,110,31_110,22,,
31,31mix,31C,s,111,31_111,22,,
31,31mix,31C,c,112,31_112,22,,
31,31mix,31C,s,113,31_113,22,,
31,31mix,31C,s,114,31_114,22,,
31,31mix,31C,s,115,31_115,22,,
31,31mix,31C,s,116,31_116,22,,
31,31mix,31C,s,117,31_117,22,,
31,31mix,31C,c,118,31_118,22,,
31,31mix,31C,s,119,31_119,22,,
31,31mix,31C,c,120,31_120,22,,
31,31mix,31C,s,83,31_83,22,,
31,31mix,31C,s,84,31_84,22,,
31,31mix,31C,s,85,31_85,22,,
31,31mix,31C,s,86,31_86,22,,
31,31mix,31C,s,87,31_87,22,,
31,31mix,31C,s,88,31_88,22,,
31,31mix,31C,c,89,31_89,22,,
31,31mix,31C,s,90,31_90,22,,
31,31mix,31C,s,91,31_91,22,,
31,31mix,31C,s,92,31_92,22,,
31,31mix,31C,s,93,31_93,22,,
31,31mix,31C,s,87a,31_87a,22,,
31,31mix,31C,s,103,31_103,22,,
31,31mix,31C,s,104,31_104,22,,
31,31mix,31C,s,105,31_105,22,,
31,31mix,31C,s,106,31_106,22,,
31,31mix,31C,s,107,31_107,22,,
31,31mix,31C,s,108,31_108,22,,
31,31mix,31C,s,109,31_109,22,,
31,31mix,31C,s,121,31_121,22,,
31,31mix,31C,s,122,31_122,22,,
34,31mix,31C,s,1,34_1,22,0.891473,3
34,31mix,31C,s,2,34_2,22,,
34,31mix,31C,s,3,34_3,22,1.083124,3
34,31mix,31C,c,4,34_4,22,,
34,31mix,31C,s,5,34_5,22,,
34,31mix,31C,c,6,34_6,22,,
34,31mix,31C,s,7,34_7,22,,
34,31mix,31C,s,13,34_13,22,,
34,31mix,31C,s,14,34_14,22,,
34,31mix,31C,s,16,34_16,22,1.913442,3
34,31mix,31C,s,17,34_17,22,,
34,31mix,31C,s,18b,34_18b,22,,
34,31mix,31C,s,18a,34_18a,22,,
34,31mix,31C,s,20,34_20,22,2.359434,5
34,31mix,31C,c,21,34_21,22,,
34,31mix,31C,s,22,34_22,22,1.208247,4
34,31mix,31C,s,23,34_23,22,,
34,31mix,31C,s,24,34_24,22,,
34,31mix,31C,s,25,34_25,22,,
34,31mix,31C,c,26,34_26,22,,
34,31mix,31C,s,33,34_33,22,,
34,31mix,31C,c,34,34_34,22,,
34,31mix,31C,c,35,34_35,22,,
34,31mix,31C,s,36,34_36,22,1.999672,4
34,31mix,31C,s,37,34_37,22,,
34,31mix,31C,s,38,34_38,22,,
34,31mix,31C,s,39,34_39,22,,
34,31mix,31C,s,40,34_40,22,1.119202,3
34,31mix,31C,s,41,34_41,22,1.085683,3
34,31mix,31C,s,42,34_42,22,1.114085,3
34,31mix,31C,s,43,34_43,22,,
34,31mix,31C,s,44,34_44,22,,
34,31mix,31C,s,45,34_45,22,,
34,31mix,31C,s,46,34_46,22,,
34,31mix,31C,s,47,34_47,22,,
34,31mix,31C,s,48,34_48,22,2.073109,4
34,31mix,31C,s,59,34_59,22,,
34,31mix,31C,s,60,34_60,22,2.160362,4
34,31mix,31C,s,61,34_61,22,1.28936,3
34,31mix,31C,s,62,34_62,22,1.191871,3
34,31mix,31C,s,63,34_63,22,,
34,31mix,31C,s,64,34_64,22,1.334906,3
34,31mix,31C,s,65,34_65,22,,
34,31mix,31C,s,66,34_66,22,1.27631,3
34,31mix,31C,s,67,34_67,22,2.829734,7
34,31mix,31C,s,68,34_68,22,,
34,31mix,31C,s,69,34_69,22,,
34,31mix,31C,s,19,34_19,22,,
34,31mix,31C,s,8,34_8,22,,
34,31mix,31C,s,9,34_9,22,,
34,31mix,31C,s,10,34_10,22,,
34,31mix,31C,c,11,34_11,22,,
34,31mix,31C,s,12,34_12,22,,
34,31mix,31C,s,27,34_27,22,,
34,31mix,31C,s,28,34_28,22,,
34,31mix,31C,s,29,34_29,22,,
34,31mix,31C,s,30,34_30,22,,
34,31mix,31C,s,31,34_31,22,,
34,31mix,31C,s,32,34_32,22,,
34,31mix,31C,s,49,34_49,22,,
34,31mix,31C,s,50,34_50,22,,
34,31mix,31C,s,51,34_51,22,,
34,31mix,31C,s,52,34_52,22,,
34,31mix,31C,c,53,34_53,22,,
34,31mix,31C,s,54,34_54,22,,
34,31mix,31C,s,55,34_55,22,,
34,31mix,31C,s,56,34_56,22,,
34,31mix,31C,s,57,34_57,22,,
34,31mix,31C,s,58,34_58,22,,
34,31mix,31C,s,71,34_71,22,,
34,31mix,31C,s,70,34_70,22,,
34,31mix,31C,s,80,34_80,22,,
34,31mix,31C,s,81,34_81,22,,
34,31mix,31C,s,82,34_82,22,,
34,31mix,31C,s,83a,34_83a,22,,
34,31mix,31C,s,83b,34_83b,22,,
